timestamp,open,high,low,close,volume
2025-11-14T09:30:00,595.46,595.47,595.32,595.4,156070
2025-11-14T09:31:00,595.52,595.58,595.44,595.52,66875
2025-11-14T09:32:00,595.6,595.6,595.44,595.52,143049
2025-11-14T09:33:00,595.4,595.43,595.35,595.38,121797
2025-11-14T09:34:00,595.3,595.34,595.28,595.28,66335
2025-11-14T09:35:00,595.08,595.13,595.07,595.1,138895
2025-11-14T09:36:00,595.23,595.24,595.17,595.17,167053
2025-11-14T09:37:00,595.18,595.24,595.18,595.19,180936
2025-11-14T09:38:00,595.09,595.1,595.05,595.06,120682
2025-11-14T09:39:00,595.04,595.08,595.0,595.03,115420
2025-11-14T09:40:00,595.2,595.36,595.18,595.29,70088
2025-11-14T09:41:00,595.2,595.27,595.2,595.22,172604
2025-11-14T09:42:00,594.94,594.99,594.94,594.98,93637
2025-11-14T09:43:00,594.93,595.02,594.9,594.93,132705
2025-11-14T09:44:00,594.96,594.97,594.89,594.94,67948
2025-11-14T09:45:00,595.42,595.47,595.35,595.38,170952
2025-11-14T09:46:00,595.61,595.61,595.54,595.55,137083
2025-11-14T09:47:00,595.68,595.82,595.68,595.78,66049
2025-11-14T09:48:00,595.95,595.99,595.92,595.95,113980
2025-11-14T09:49:00,595.91,595.92,595.86,595.88,104905
2025-11-14T09:50:00,595.72,595.79,595.72,595.78,120415
2025-11-14T09:51:00,595.8,595.85,595.73,595.78,88981
2025-11-14T09:52:00,595.6,595.64,595.59,595.62,100522
2025-11-14T09:53:00,595.11,595.16,595.08,595.11,66123
2025-11-14T09:54:00,595.27,595.31,595.17,595.21,106523
2025-11-14T09:55:00,595.28,595.28,595.24,595.25,177145
2025-11-14T09:56:00,595.08,595.11,595.08,595.09,82050
2025-11-14T09:57:00,594.87,594.96,594.83,594.91,162518
2025-11-14T09:58:00,595.16,595.21,595.11,595.11,86339
2025-11-14T09:59:00,594.72,594.83,594.7,594.8,114224
2025-11-14T10:00:00,595.21,595.28,595.18,595.19,98748
2025-11-14T10:01:00,594.93,595.02,594.88,594.97,87544
2025-11-14T10:02:00,595.06,595.06,594.99,594.99,55275
2025-11-14T10:03:00,594.96,594.97,594.91,594.95,126705
2025-11-14T10:04:00,594.63,594.77,594.61,594.68,130889
2025-11-14T10:05:00,594.77,594.81,594.72,594.74,54874
2025-11-14T10:06:00,594.96,594.99,594.84,594.93,116376
2025-11-14T10:07:00,595.1,595.16,595.03,595.11,121394
2025-11-14T10:08:00,595.29,595.36,595.25,595.35,53445
2025-11-14T10:09:00,595.59,595.59,595.5,595.53,118059
2025-11-14T10:10:00,595.66,595.69,595.59,595.59,124528
2025-11-14T10:11:00,595.57,595.7,595.51,595.6,99733
2025-11-14T10:12:00,595.68,595.73,595.61,595.69,136873
2025-11-14T10:13:00,595.68,595.75,595.58,595.66,102827
