timestamp,open,high,low,close,volume
2025-07-17T09:30:00,24.61,24.62,24.61,24.61,59408
2025-07-17T09:31:00,24.62,24.62,24.61,24.61,134520
2025-07-17T09:32:00,24.61,24.62,24.61,24.62,67141
2025-07-17T09:33:00,24.62,24.62,24.62,24.62,67994
2025-07-17T09:34:00,24.61,24.61,24.61,24.61,62328
2025-07-17T09:35:00,24.61,24.61,24.61,24.61,114793
2025-07-17T09:36:00,24.61,24.61,24.61,24.61,145670
2025-07-17T09:37:00,24.61,24.61,24.61,24.61,129686
2025-07-17T09:38:00,24.6,24.6,24.6,24.6,105631
2025-07-17T09:39:00,24.6,24.6,24.6,24.6,133295
2025-07-17T09:40:00,24.6,24.6,24.6,24.6,57685
2025-07-17T09:41:00,24.59,24.6,24.59,24.59,57727
2025-07-17T09:42:00,24.6,24.6,24.59,24.6,141007
2025-07-17T09:43:00,24.59,24.6,24.59,24.59,87884
2025-07-17T09:44:00,24.59,24.59,24.59,24.59,132884
2025-07-17T09:45:00,24.59,24.59,24.59,24.59,139689
2025-07-17T09:46:00,24.58,24.59,24.58,24.58,53932
2025-07-17T09:47:00,24.59,24.59,24.59,24.59,122972
2025-07-17T09:48:00,24.57,24.58,24.57,24.57,79345
2025-07-17T09:49:00,24.57,24.57,24.56,24.57,67184
2025-07-17T09:50:00,24.57,24.57,24.57,24.57,52528
2025-07-17T09:51:00,24.56,24.56,24.56,24.56,127599
2025-07-17T09:52:00,24.56,24.56,24.56,24.56,144083
2025-07-17T09:53:00,24.56,24.56,24.56,24.56,148129
2025-07-17T09:54:00,24.56,24.56,24.55,24.56,127229
2025-07-17T09:55:00,24.57,24.57,24.56,24.56,84847
2025-07-17T09:56:00,24.55,24.56,24.55,24.55,99521
2025-07-17T09:57:00,24.55,24.55,24.55,24.55,112536
2025-07-17T09:58:00,24.55,24.55,24.54,24.54,100793
2025-07-17T09:59:00,24.55,24.55,24.55,24.55,73446
2025-07-17T10:00:00,24.56,24.56,24.55,24.56,72145
2025-07-17T10:01:00,24.57,24.57,24.56,24.57,91879
2025-07-17T10:02:00,24.57,24.57,24.56,24.57,77011
2025-07-17T10:03:00,24.56,24.57,24.56,24.56,112907
2025-07-17T10:04:00,24.56,24.56,24.55,24.56,96260
2025-07-17T10:05:00,24.55,24.56,24.55,24.55,58849
2025-07-17T10:06:00,24.55,24.55,24.55,24.55,73467
2025-07-17T10:07:00,24.55,24.55,24.55,24.55,79288
2025-07-17T10:08:00,24.56,24.56,24.55,24.56,81573
2025-07-17T10:09:00,24.55,24.56,24.55,24.56,113996
2025-07-17T10:10:00,24.56,24.56,24.56,24.56,50045
2025-07-17T10:11:00,24.56,24.56,24.56,24.56,64486
2025-07-17T10:12:00,24.56,24.56,24.56,24.56,60986
2025-07-17T10:13:00,24.55,24.56,24.55,24.55,95133
2025-07-17T10:14:00,24.56,24.56,24.55,24.56,41707
2025-07-17T10:15:00,24.55,24.55,24.55,24.55,68085
2025-07-17T10:16:00,24.54,24.54,24.54,24.54,60652
2025-07-17T10:17:00,24.55,24.55,24.55,24.55,56185
2025-07-17T10:18:00,24.56,24.56,24.56,24.56,67033
2025-07-17T10:19:00,24.55,24.55,24.55,24.55,46612
2025-07-17T10:20:00,24.56,24.56,24.56,24.56,45136
2025-07-17T10:21:00,24.56,24.56,24.56,24.56,44295
2025-07-17T10:22:00,24.56,24.56,24.56,24.56,105601
2025-07-17T10:23:00,24.55,24.55,24.55,24.55,54683
2025-07-17T10:24:00,24.55,24.55,24.54,24.55,86305
2025-07-17T10:25:00,24.54,24.54,24.54,24.54,104079
2025-07-17T10:26:00,24.53,24.54,24.53,24.53,46127
2025-07-17T10:27:00,24.54,24.54,24.53,24.54,100165
2025-07-17T10:28:00,24.53,24.53,24.53,24.53,74476
2025-07-17T10:29:00,24.54,24.54,24.53,24.54,108784
2025-07-17T10:30:00,24.54,24.54,24.54,24.54,45421
2025-07-17T10:31:00,24.54,24.54,24.53,24.54,50575
2025-07-17T10:32:00,24.55,24.55,24.54,24.54,39302
2025-07-17T10:33:00,24.54,24.54,24.54,24.54,68711
2025-07-17T10:34:00,24.54,24.54,24.54,24.54,69783
2025-07-17T10:35:00,24.54,24.54,24.54,24.54,69310
2025-07-17T10:36:00,24.54,24.54,24.54,24.54,61246
2025-07-17T10:37:00,24.54,24.54,24.54,24.54,31803
2025-07-17T10:38:00,24.53,24.54,24.53,24.54,65604
2025-07-17T10:39:00,24.54,24.54,24.54,24.54,59517
2025-07-17T10:40:00,24.54,24.54,24.54,24.54,49455
2025-07-17T10:41:00,24.53,24.53,24.53,24.53,40415
2025-07-17T10:42:00,24.53,24.53,24.53,24.53,66658
2025-07-17T10:43:00,24.54,24.54,24.54,24.54,58477
2025-07-17T10:44:00,24.54,24.54,24.54,24.54,59900
2025-07-17T10:45:00,24.53,24.53,24.53,24.53,75572
2025-07-17T10:46:00,24.53,24.53,24.53,24.53,50703
2025-07-17T10:47:00,24.53,24.53,24.53,24.53,76782
2025-07-17T10:48:00,24.54,24.54,24.54,24.54,37494
2025-07-17T10:49:00,24.53,24.53,24.53,24.53,74086
2025-07-17T10:50:00,24.53,24.54,24.53,24.53,73137
2025-07-17T10:51:00,24.53,24.53,24.52,24.53,77305
2025-07-17T10:52:00,24.53,24.53,24.53,24.53,57148
2025-07-17T10:53:00,24.52,24.52,24.52,24.52,51388
2025-07-17T10:54:00,24.52,24.53,24.52,24.52,29081
2025-07-17T10:55:00,24.53,24.53,24.52,24.53,29773
2025-07-17T10:56:00,24.53,24.54,24.53,24.53,56659
2025-07-17T10:57:00,24.53,24.53,24.53,24.53,39510
2025-07-17T10:58:00,24.52,24.53,24.52,24.52,60224
2025-07-17T10:59:00,24.52,24.53,24.52,24.52,47304
2025-07-17T11:00:00,24.52,24.52,24.52,24.52,76041
2025-07-17T11:01:00,24.53,24.53,24.52,24.53,36098
2025-07-17T11:02:00,24.54,24.54,24.53,24.54,34424
2025-07-17T11:03:00,24.53,24.53,24.53,24.53,53387
2025-07-17T11:04:00,24.53,24.53,24.52,24.53,32750
2025-07-17T11:05:00,24.53,24.53,24.53,24.53,31648
2025-07-17T11:06:00,24.52,24.52,24.52,24.52,30904
2025-07-17T11:07:00,24.52,24.52,24.52,24.52,65772
2025-07-17T11:08:00,24.52,24.53,24.52,24.53,31428
2025-07-17T11:09:00,24.52,24.53,24.52,24.52,70382
2025-07-17T11:10:00,24.52,24.52,24.52,24.52,28833
2025-07-17T11:11:00,24.53,24.53,24.52,24.53,63437
2025-07-17T11:12:00,24.53,24.53,24.53,24.53,27731
2025-07-17T11:13:00,24.53,24.53,24.53,24.53,50140
2025-07-17T11:14:00,24.52,24.53,24.52,24.52,52385
2025-07-17T11:15:00,24.54,24.54,24.54,24.54,28770
2025-07-17T11:16:00,24.54,24.54,24.54,24.54,61996
2025-07-17T11:17:00,24.54,24.55,24.54,24.55,68312
2025-07-17T11:18:00,24.56,24.56,24.56,24.56,69994
2025-07-17T11:19:00,24.56,24.56,24.55,24.55,56167
2025-07-17T11:20:00,24.56,24.56,24.56,24.56,47634
2025-07-17T11:21:00,24.54,24.54,24.54,24.54,61706
2025-07-17T11:22:00,24.54,24.54,24.53,24.54,50255
2025-07-17T11:23:00,24.55,24.55,24.55,24.55,50954
2025-07-17T11:24:00,24.54,24.54,24.54,24.54,74017
2025-07-17T11:25:00,24.54,24.54,24.53,24.54,74628
2025-07-17T11:26:00,24.55,24.55,24.54,24.55,62302
2025-07-17T11:27:00,24.54,24.54,24.53,24.54,49171
2025-07-17T11:28:00,24.54,24.54,24.54,24.54,68263
2025-07-17T11:29:00,24.54,24.54,24.53,24.53,66558
2025-07-17T11:30:00,24.54,24.55,24.54,24.54,35733
2025-07-17T11:31:00,24.56,24.56,24.56,24.56,33208
2025-07-17T11:32:00,24.55,24.56,24.55,24.55,39329
2025-07-17T11:33:00,24.55,24.55,24.55,24.55,42416
2025-07-17T11:34:00,24.54,24.54,24.54,24.54,32870
2025-07-17T11:35:00,24.56,24.56,24.56,24.56,26681
2025-07-17T11:36:00,24.55,24.55,24.55,24.55,46649
2025-07-17T11:37:00,24.56,24.56,24.55,24.56,46910
2025-07-17T11:38:00,24.55,24.56,24.55,24.55,43946
2025-07-17T11:39:00,24.56,24.56,24.56,24.56,66748
2025-07-17T11:40:00,24.57,24.57,24.57,24.57,73083
2025-07-17T11:41:00,24.55,24.56,24.55,24.56,45367
2025-07-17T11:42:00,24.54,24.54,24.54,24.54,41744
2025-07-17T11:43:00,24.54,24.54,24.53,24.54,71832
2025-07-17T11:44:00,24.53,24.53,24.53,24.53,55425
2025-07-17T11:45:00,24.53,24.54,24.53,24.54,63198
2025-07-17T11:46:00,24.53,24.53,24.52,24.53,60006
2025-07-17T11:47:00,24.53,24.53,24.53,24.53,69738
2025-07-17T11:48:00,24.54,24.54,24.54,24.54,29962
2025-07-17T11:49:00,24.53,24.53,24.53,24.53,40815
2025-07-17T11:50:00,24.53,24.53,24.53,24.53,56502
2025-07-17T11:51:00,24.52,24.52,24.52,24.52,44803
2025-07-17T11:52:00,24.53,24.53,24.53,24.53,48622
2025-07-17T11:53:00,24.53,24.53,24.53,24.53,48831
2025-07-17T11:54:00,24.52,24.52,24.52,24.52,44689
2025-07-17T11:55:00,24.52,24.52,24.52,24.52,73140
2025-07-17T11:56:00,24.52,24.52,24.52,24.52,69660
2025-07-17T11:57:00,24.53,24.53,24.52,24.53,32775
2025-07-17T11:58:00,24.52,24.53,24.52,24.53,70727
2025-07-17T11:59:00,24.54,24.54,24.54,24.54,51501
2025-07-17T12:00:00,24.55,24.55,24.55,24.55,45165
2025-07-17T12:01:00,24.56,24.56,24.56,24.56,53426
2025-07-17T12:02:00,24.56,24.56,24.56,24.56,29425
2025-07-17T12:03:00,24.56,24.57,24.56,24.56,54717
2025-07-17T12:04:00,24.57,24.57,24.57,24.57,77180
2025-07-17T12:05:00,24.57,24.58,24.57,24.57,32963
2025-07-17T12:06:00,24.58,24.58,24.57,24.58,58201
2025-07-17T12:07:00,24.57,24.57,24.57,24.57,62006
2025-07-17T12:08:00,24.56,24.56,24.56,24.56,65682
2025-07-17T12:09:00,24.55,24.56,24.55,24.55,67048
2025-07-17T12:10:00,24.56,24.56,24.55,24.56,51677
2025-07-17T12:11:00,24.54,24.55,24.54,24.54,31822
2025-07-17T12:12:00,24.54,24.54,24.54,24.54,75427
2025-07-17T12:13:00,24.56,24.56,24.55,24.56,34468
2025-07-17T12:14:00,24.57,24.57,24.57,24.57,34335
2025-07-17T12:15:00,24.56,24.56,24.56,24.56,66174
2025-07-17T12:16:00,24.55,24.55,24.55,24.55,66879
2025-07-17T12:17:00,24.56,24.56,24.56,24.56,63454
2025-07-17T12:18:00,24.54,24.54,24.54,24.54,45110
2025-07-17T12:19:00,24.55,24.55,24.55,24.55,46680
2025-07-17T12:20:00,24.55,24.55,24.54,24.55,37078
2025-07-17T12:21:00,24.56,24.56,24.56,24.56,37776
2025-07-17T12:22:00,24.55,24.55,24.55,24.55,59220
2025-07-17T12:23:00,24.54,24.54,24.54,24.54,28749
2025-07-17T12:24:00,24.54,24.54,24.54,24.54,31578
2025-07-17T12:25:00,24.55,24.55,24.54,24.55,33231
2025-07-17T12:26:00,24.54,24.54,24.54,24.54,69853
2025-07-17T12:27:00,24.55,24.55,24.55,24.55,30479
2025-07-17T12:28:00,24.56,24.56,24.56,24.56,48158
2025-07-17T12:29:00,24.57,24.57,24.56,24.57,55522
2025-07-17T12:30:00,24.56,24.56,24.56,24.56,56887
2025-07-17T12:31:00,24.57,24.57,24.57,24.57,65208
2025-07-17T12:32:00,24.56,24.56,24.56,24.56,72739
2025-07-17T12:33:00,24.56,24.56,24.56,24.56,51869
2025-07-17T12:34:00,24.55,24.55,24.55,24.55,67247
2025-07-17T12:35:00,24.55,24.55,24.55,24.55,53062
2025-07-17T12:36:00,24.55,24.55,24.55,24.55,50356
2025-07-17T12:37:00,24.56,24.56,24.56,24.56,50699
2025-07-17T12:38:00,24.56,24.56,24.56,24.56,54420
2025-07-17T12:39:00,24.56,24.56,24.56,24.56,54173
2025-07-17T12:40:00,24.57,24.57,24.57,24.57,50031
2025-07-17T12:41:00,24.57,24.57,24.57,24.57,38906
2025-07-17T12:42:00,24.57,24.57,24.57,24.57,62914
2025-07-17T12:43:00,24.59,24.59,24.59,24.59,39762
2025-07-17T12:44:00,24.58,24.59,24.58,24.58,69759
2025-07-17T12:45:00,24.58,24.58,24.58,24.58,27408
2025-07-17T12:46:00,24.58,24.58,24.57,24.57,76142
2025-07-17T12:47:00,24.58,24.58,24.58,24.58,27470
2025-07-17T12:48:00,24.57,24.57,24.57,24.57,46795
2025-07-17T12:49:00,24.57,24.57,24.57,24.57,34672
2025-07-17T12:50:00,24.57,24.57,24.56,24.56,52339
2025-07-17T12:51:00,24.56,24.56,24.56,24.56,40946
2025-07-17T12:52:00,24.56,24.57,24.56,24.56,75948
2025-07-17T12:53:00,24.56,24.56,24.56,24.56,52573
2025-07-17T12:54:00,24.56,24.56,24.56,24.56,50068
2025-07-17T12:55:00,24.56,24.56,24.56,24.56,26449
2025-07-17T12:56:00,24.57,24.57,24.56,24.57,30659
2025-07-17T12:57:00,24.57,24.57,24.57,24.57,63608
2025-07-17T12:58:00,24.58,24.58,24.58,24.58,37435
2025-07-17T12:59:00,24.58,24.58,24.57,24.58,34408
2025-07-17T13:00:00,24.57,24.57,24.57,24.57,38407
2025-07-17T13:01:00,24.56,24.56,24.56,24.56,50260
2025-07-17T13:02:00,24.55,24.56,24.55,24.55,50184
2025-07-17T13:03:00,24.56,24.56,24.56,24.56,38210
2025-07-17T13:04:00,24.56,24.57,24.56,24.56,49786
2025-07-17T13:05:00,24.56,24.56,24.56,24.56,38621
