timestamp,open,high,low,close,volume
2025-11-13T09:30:00,576.34,576.34,576.16,576.27,89737
2025-11-13T09:31:00,576.51,576.52,576.45,576.48,121213
2025-11-13T09:32:00,576.41,576.44,576.4,576.4,101743
2025-11-13T09:33:00,576.25,576.37,576.2,576.3,151708
2025-11-13T09:34:00,575.96,575.97,575.9,575.95,147929
2025-11-13T09:35:00,576.39,576.48,576.28,576.38,176330
2025-11-13T09:36:00,576.55,576.55,576.43,576.5,96761
2025-11-13T09:37:00,576.65,576.81,576.59,576.68,102578
2025-11-13T09:38:00,576.54,576.6,576.51,576.57,111509
2025-11-13T09:39:00,576.51,576.52,576.45,576.48,170889
2025-11-13T09:40:00,576.19,576.3,576.18,576.25,61752
2025-11-13T09:41:00,576.43,576.44,576.24,576.31,79101
2025-11-13T09:42:00,576.52,576.53,576.41,576.53,163266
2025-11-13T09:43:00,576.65,576.68,576.6,576.64,152316
2025-11-13T09:44:00,576.92,576.93,576.89,576.92,111903
2025-11-13T09:45:00,577.09,577.16,577.07,577.11,75419
2025-11-13T09:46:00,577.35,577.43,577.33,577.34,141685
2025-11-13T09:47:00,577.48,577.54,577.31,577.44,83306
2025-11-13T09:48:00,577.77,577.78,577.68,577.72,67765
2025-11-13T09:49:00,577.94,578.0,577.86,577.91,108205
2025-11-13T09:50:00,577.76,577.91,577.75,577.86,94234
2025-11-13T09:51:00,578.28,578.3,578.21,578.24,67213
2025-11-13T09:52:00,578.16,578.22,578.15,578.2,82973
2025-11-13T09:53:00,577.95,577.96,577.9,577.95,176560
2025-11-13T09:54:00,577.9,578.03,577.86,577.92,167623
2025-11-13T09:55:00,578.47,578.5,578.35,578.46,175952
2025-11-13T09:56:00,578.32,578.43,578.3,578.41,156036
2025-11-13T09:57:00,578.05,578.15,578.0,578.08,139108
2025-11-13T09:58:00,578.03,578.04,577.98,578.0,140083
2025-11-13T09:59:00,578.24,578.3,578.11,578.22,132066
2025-11-13T10:00:00,577.93,577.96,577.81,577.87,56134
2025-11-13T10:01:00,577.98,578.02,577.87,577.94,48755
2025-11-13T10:02:00,577.82,577.83,577.66,577.71,129164
2025-11-13T10:03:00,577.68,577.7,577.65,577.69,122974
2025-11-13T10:04:00,577.54,577.55,577.47,577.51,100641
2025-11-13T10:05:00,577.45,577.52,577.44,577.45,81090
2025-11-13T10:06:00,576.88,576.93,576.83,576.88,44486
