timestamp,open,high,low,close,volume
2025-11-11T09:30:00,497.24,497.25,497.12,497.19,94400
2025-11-11T09:31:00,497.09,497.16,497.08,497.08,138273
2025-11-11T09:32:00,496.86,496.92,496.81,496.82,106292
2025-11-11T09:33:00,496.74,496.79,496.65,496.65,129005
2025-11-11T09:34:00,497.06,497.13,496.99,497.1,119529
2025-11-11T09:35:00,497.05,497.14,497.02,497.11,117789
2025-11-11T09:36:00,497.03,497.09,497.02,497.08,137307
2025-11-11T09:37:00,497.49,497.49,497.33,497.37,101720
2025-11-11T09:38:00,497.58,497.58,497.5,497.56,116941
2025-11-11T09:39:00,497.91,497.94,497.84,497.93,53050
2025-11-11T09:40:00,497.37,497.56,497.32,497.44,125115
2025-11-11T09:41:00,497.08,497.15,497.01,497.01,121796
2025-11-11T09:42:00,496.65,496.74,496.6,496.66,143407
2025-11-11T09:43:00,496.63,496.64,496.5,496.57,55331
2025-11-11T09:44:00,496.42,496.57,496.42,496.44,55621
2025-11-11T09:45:00,496.0,496.17,495.91,496.05,110006
2025-11-11T09:46:00,496.28,496.38,496.25,496.34,87026
2025-11-11T09:47:00,496.21,496.31,496.11,496.25,108325
2025-11-11T09:48:00,496.54,496.56,496.5,496.56,87353
2025-11-11T09:49:00,496.71,496.84,496.67,496.72,132034
2025-11-11T09:50:00,496.73,496.79,496.69,496.79,146612
2025-11-11T09:51:00,497.29,497.31,497.2,497.28,130637
2025-11-11T09:52:00,497.74,497.77,497.65,497.75,121433
2025-11-11T09:53:00,498.0,498.13,497.99,498.04,81616
2025-11-11T09:54:00,497.69,497.83,497.66,497.79,116448
2025-11-11T09:55:00,498.02,498.08,497.96,497.99,128233
2025-11-11T09:56:00,498.43,498.49,498.31,498.36,147593
2025-11-11T09:57:00,498.43,498.5,498.39,498.48,104943
2025-11-11T09:58:00,498.56,498.63,498.49,498.62,65500
2025-11-11T09:59:00,498.78,498.82,498.7,498.72,91854
2025-11-11T10:00:00,498.58,498.69,498.48,498.58,61499
2025-11-11T10:01:00,498.55,498.65,498.53,498.54,57718
2025-11-11T10:02:00,498.99,499.05,498.84,498.94,38325
2025-11-11T10:03:00,498.95,499.01,498.92,498.97,78527
2025-11-11T10:04:00,499.12,499.17,498.95,499.07,49127
2025-11-11T10:05:00,499.08,499.08,499.01,499.04,43279
2025-11-11T10:06:00,498.41,498.65,498.37,498.52,97280
2025-11-11T10:07:00,498.63,498.68,498.58,498.64,71180
2025-11-11T10:08:00,498.64,498.65,498.54,498.55,39044
2025-11-11T10:09:00,498.31,498.34,498.2,498.26,68754
2025-11-11T10:10:00,498.78,498.87,498.69,498.78,96136
2025-11-11T10:11:00,498.64,498.76,498.52,498.65,51270
2025-11-11T10:12:00,498.68,498.81,498.58,498.71,60934
2025-11-11T10:13:00,498.73,498.75,498.67,498.68,62315
2025-11-11T10:14:00,498.96,499.1,498.92,498.96,97079
2025-11-11T10:15:00,499.52,499.54,499.44,499.49,66094
2025-11-11T10:16:00,499.42,499.53,499.29,499.43,107435
2025-11-11T10:17:00,499.29,499.33,499.18,499.24,89227
2025-11-11T10:18:00,499.42,499.43,499.33,499.37,92059
2025-11-11T10:19:00,499.54,499.62,499.48,499.56,107416
2025-11-11T10:20:00,499.41,499.57,499.38,499.5,63909
2025-11-11T10:21:00,499.41,499.44,499.3,499.32,87284
2025-11-11T10:22:00,499.52,499.66,499.41,499.55,66965
2025-11-11T10:23:00,500.03,500.07,500.02,500.04,85402
2025-11-11T10:24:00,499.87,500.07,499.84,499.97,43971
2025-11-11T10:25:00,499.72,499.79,499.63,499.65,57536
2025-11-11T10:26:00,499.91,500.03,499.81,499.94,103853
2025-11-11T10:27:00,499.7,499.78,499.64,499.64,96827
2025-11-11T10:28:00,499.56,499.62,499.48,499.6,89285
2025-11-11T10:29:00,499.47,499.67,499.44,499.55,63732
2025-11-11T10:30:00,499.76,499.77,499.66,499.69,49334
2025-11-11T10:31:00,500.19,500.33,500.15,500.19,64123
2025-11-11T10:32:00,499.92,499.99,499.89,499.98,59722
2025-11-11T10:33:00,500.07,500.19,500.06,500.07,57291
2025-11-11T10:34:00,500.61,500.71,500.6,500.69,67764
2025-11-11T10:35:00,500.56,500.71,500.53,500.63,26771
