timestamp,open,high,low,close,volume
2025-07-16T09:30:00,24.71,24.72,24.71,24.71,198436
2025-07-16T09:31:00,24.71,24.71,24.71,24.71,205060
2025-07-16T09:32:00,24.71,24.71,24.7,24.71,81590
2025-07-16T09:33:00,24.7,24.71,24.7,24.7,81664
2025-07-16T09:34:00,24.72,24.72,24.72,24.72,82255
2025-07-16T09:35:00,24.72,24.73,24.72,24.72,140527
2025-07-16T09:36:00,24.73,24.73,24.72,24.72,84951
2025-07-16T09:37:00,24.71,24.71,24.7,24.71,160376
2025-07-16T09:38:00,24.69,24.7,24.69,24.69,114862
2025-07-16T09:39:00,24.7,24.71,24.7,24.7,111673
2025-07-16T09:40:00,24.71,24.72,24.71,24.71,170673
2025-07-16T09:41:00,24.72,24.72,24.72,24.72,107255
2025-07-16T09:42:00,24.71,24.72,24.7,24.71,116166
2025-07-16T09:43:00,24.68,24.68,24.68,24.68,113129
2025-07-16T09:44:00,24.67,24.68,24.67,24.68,80315
2025-07-16T09:45:00,24.67,24.67,24.66,24.66,201224
2025-07-16T09:46:00,24.7,24.7,24.69,24.7,180830
2025-07-16T09:47:00,24.69,24.69,24.69,24.69,135220
2025-07-16T09:48:00,24.68,24.68,24.67,24.68,140684
2025-07-16T09:49:00,24.66,24.67,24.66,24.66,172391
2025-07-16T09:50:00,24.66,24.66,24.65,24.66,115640
2025-07-16T09:51:00,24.65,24.66,24.65,24.65,74944
2025-07-16T09:52:00,24.66,24.66,24.66,24.66,184340
2025-07-16T09:53:00,24.65,24.66,24.65,24.65,151261
2025-07-16T09:54:00,24.65,24.66,24.65,24.66,85836
2025-07-16T09:55:00,24.65,24.66,24.65,24.65,193302
2025-07-16T09:56:00,24.64,24.64,24.63,24.64,163396
2025-07-16T09:57:00,24.62,24.62,24.62,24.62,191896
2025-07-16T09:58:00,24.62,24.63,24.62,24.62,137031
2025-07-16T09:59:00,24.61,24.62,24.61,24.61,189715
2025-07-16T10:00:00,24.62,24.63,24.61,24.62,127538
2025-07-16T10:01:00,24.62,24.63,24.62,24.62,79062
2025-07-16T10:02:00,24.64,24.65,24.64,24.64,110272
2025-07-16T10:03:00,24.63,24.63,24.63,24.63,68100
2025-07-16T10:04:00,24.64,24.64,24.63,24.64,69370
2025-07-16T10:05:00,24.63,24.63,24.63,24.63,125620
2025-07-16T10:06:00,24.6,24.61,24.6,24.6,151142
2025-07-16T10:07:00,24.61,24.61,24.61,24.61,137758
2025-07-16T10:08:00,24.61,24.61,24.6,24.61,92290
2025-07-16T10:09:00,24.6,24.6,24.6,24.6,116447
2025-07-16T10:10:00,24.63,24.63,24.62,24.62,63842
2025-07-16T10:11:00,24.63,24.63,24.63,24.63,63538
2025-07-16T10:12:00,24.64,24.64,24.64,24.64,67789
2025-07-16T10:13:00,24.63,24.63,24.63,24.63,122636
2025-07-16T10:14:00,24.62,24.62,24.62,24.62,81233
2025-07-16T10:15:00,24.64,24.64,24.63,24.64,96504
2025-07-16T10:16:00,24.65,24.65,24.64,24.65,88412
2025-07-16T10:17:00,24.65,24.65,24.64,24.65,142273
2025-07-16T10:18:00,24.64,24.64,24.64,24.64,148722
2025-07-16T10:19:00,24.63,24.64,24.63,24.64,53890
2025-07-16T10:20:00,24.65,24.66,24.65,24.65,95365
2025-07-16T10:21:00,24.64,24.65,24.64,24.64,154803
2025-07-16T10:22:00,24.66,24.66,24.65,24.65,52598
2025-07-16T10:23:00,24.65,24.65,24.64,24.64,120101
2025-07-16T10:24:00,24.64,24.64,24.64,24.64,131675
2025-07-16T10:25:00,24.64,24.64,24.63,24.64,69123
2025-07-16T10:26:00,24.64,24.64,24.63,24.64,126952
2025-07-16T10:27:00,24.65,24.65,24.64,24.65,144842
2025-07-16T10:28:00,24.63,24.63,24.63,24.63,55671
2025-07-16T10:29:00,24.64,24.65,24.64,24.64,139821
2025-07-16T10:30:00,24.65,24.65,24.65,24.65,90737
2025-07-16T10:31:00,24.64,24.65,24.64,24.65,44689
2025-07-16T10:32:00,24.63,24.63,24.63,24.63,38825
2025-07-16T10:33:00,24.64,24.64,24.64,24.64,68996
2025-07-16T10:34:00,24.65,24.65,24.64,24.65,73629
2025-07-16T10:35:00,24.64,24.65,24.64,24.65,92369
