timestamp,open,high,low,close,volume
2025-11-10T09:30:00,488.92,488.92,488.88,488.88,69407
2025-11-10T09:31:00,489.03,489.05,489.03,489.04,123388
2025-11-10T09:32:00,489.2,489.21,489.14,489.17,116972
2025-11-10T09:33:00,489.23,489.27,489.22,489.26,76751
2025-11-10T09:34:00,489.19,489.22,489.18,489.19,102358
2025-11-10T09:35:00,489.23,489.26,489.21,489.22,87331
2025-11-10T09:36:00,489.17,489.17,489.12,489.15,119187
2025-11-10T09:37:00,489.17,489.18,489.15,489.17,60586
2025-11-10T09:38:00,489.1,489.1,489.08,489.09,112960
2025-11-10T09:39:00,489.17,489.18,489.14,489.17,94200
2025-11-10T09:40:00,489.26,489.27,489.24,489.24,53888
2025-11-10T09:41:00,489.19,489.2,489.19,489.19,79893
2025-11-10T09:42:00,489.31,489.38,489.31,489.34,47838
2025-11-10T09:43:00,489.33,489.35,489.31,489.35,122050
2025-11-10T09:44:00,489.6,489.6,489.57,489.6,99449
2025-11-10T09:45:00,489.51,489.56,489.5,489.52,111042
2025-11-10T09:46:00,489.53,489.55,489.51,489.52,126509
2025-11-10T09:47:00,489.45,489.5,489.45,489.46,106148
2025-11-10T09:48:00,489.52,489.56,489.49,489.53,83582
2025-11-10T09:49:00,489.54,489.54,489.5,489.52,71791
2025-11-10T09:50:00,489.6,489.6,489.55,489.57,93670
2025-11-10T09:51:00,489.63,489.67,489.61,489.63,118600
2025-11-10T09:52:00,489.53,489.6,489.53,489.57,108224
2025-11-10T09:53:00,489.57,489.59,489.57,489.59,74737
2025-11-10T09:54:00,489.56,489.6,489.55,489.58,118239
2025-11-10T09:55:00,489.58,489.62,489.58,489.62,94120
2025-11-10T09:56:00,489.56,489.59,489.53,489.57,47754
2025-11-10T09:57:00,489.46,489.51,489.45,489.47,123715
2025-11-10T09:58:00,489.45,489.46,489.4,489.43,111101
2025-11-10T09:59:00,489.57,489.6,489.54,489.56,86487
2025-11-10T10:00:00,489.57,489.57,489.53,489.55,75433
2025-11-10T10:01:00,489.56,489.56,489.5,489.54,90627
2025-11-10T10:02:00,489.54,489.57,489.54,489.57,50462
2025-11-10T10:03:00,489.67,489.67,489.63,489.66,59663
2025-11-10T10:04:00,489.63,489.67,489.63,489.63,90164
2025-11-10T10:05:00,489.59,489.64,489.58,489.6,76475
2025-11-10T10:06:00,489.52,489.56,489.49,489.53,95422
2025-11-10T10:07:00,489.7,489.71,489.68,489.69,36140
2025-11-10T10:08:00,489.59,489.64,489.58,489.61,61716
2025-11-10T10:09:00,489.48,489.48,489.46,489.46,96913
2025-11-10T10:10:00,489.49,489.51,489.48,489.5,78808
2025-11-10T10:11:00,489.53,489.54,489.53,489.53,54844
2025-11-10T10:12:00,489.51,489.53,489.5,489.51,92415
2025-11-10T10:13:00,489.49,489.55,489.49,489.51,63045
2025-11-10T10:14:00,489.46,489.47,489.43,489.45,55820
2025-11-10T10:15:00,489.37,489.43,489.37,489.4,54900
2025-11-10T10:16:00,489.47,489.47,489.44,489.45,70520
2025-11-10T10:17:00,489.43,489.45,489.42,489.43,45460
2025-11-10T10:18:00,489.47,489.48,489.46,489.47,98191
2025-11-10T10:19:00,489.43,489.44,489.42,489.42,56705
2025-11-10T10:20:00,489.28,489.32,489.26,489.3,87719
2025-11-10T10:21:00,489.35,489.35,489.31,489.32,33292
2025-11-10T10:22:00,489.25,489.29,489.23,489.26,73704
2025-11-10T10:23:00,489.18,489.19,489.15,489.17,60432
2025-11-10T10:24:00,489.14,489.17,489.13,489.15,52297
2025-11-10T10:25:00,489.13,489.15,489.1,489.14,65174
2025-11-10T10:26:00,489.09,489.09,489.05,489.08,67432
2025-11-10T10:27:00,488.93,488.98,488.93,488.97,54274
2025-11-10T10:28:00,488.93,488.93,488.9,488.92,70510
2025-11-10T10:29:00,488.84,488.86,488.83,488.84,46165
2025-11-10T10:30:00,488.89,488.94,488.88,488.92,29231
2025-11-10T10:31:00,488.97,488.99,488.94,488.95,47279
2025-11-10T10:32:00,488.87,488.9,488.85,488.87,57569
2025-11-10T10:33:00,488.84,488.84,488.79,488.82,65137
2025-11-10T10:34:00,488.82,488.84,488.8,488.82,63678
2025-11-10T10:35:00,488.86,488.89,488.81,488.85,31627
2025-11-10T10:36:00,488.85,488.88,488.84,488.88,58124
2025-11-10T10:37:00,489.02,489.04,488.99,489.02,29016
2025-11-10T10:38:00,488.87,488.91,488.85,488.89,57581
2025-11-10T10:39:00,488.9,488.91,488.9,488.91,56381
2025-11-10T10:40:00,488.92,488.95,488.9,488.91,43254
2025-11-10T10:41:00,488.91,488.94,488.89,488.9,27838
2025-11-10T10:42:00,488.93,488.97,488.89,488.93,53099
2025-11-10T10:43:00,489.11,489.12,489.06,489.09,66156
2025-11-10T10:44:00,488.96,488.99,488.96,488.97,27921
2025-11-10T10:45:00,488.98,489.0,488.96,488.97,50306
2025-11-10T10:46:00,489.13,489.16,489.1,489.13,65044
2025-11-10T10:47:00,489.21,489.22,489.18,489.2,55993
2025-11-10T10:48:00,489.35,489.36,489.29,489.32,24448
2025-11-10T10:49:00,489.39,489.44,489.37,489.41,42580
2025-11-10T10:50:00,489.29,489.3,489.24,489.27,48402
2025-11-10T10:51:00,489.33,489.36,489.32,489.34,44295
2025-11-10T10:52:00,489.38,489.4,489.35,489.38,51348
2025-11-10T10:53:00,489.24,489.25,489.22,489.24,48411
2025-11-10T10:54:00,489.18,489.19,489.18,489.19,56725
2025-11-10T10:55:00,489.16,489.16,489.15,489.15,25546
2025-11-10T10:56:00,489.18,489.21,489.18,489.21,25946
2025-11-10T10:57:00,489.19,489.2,489.16,489.2,63006
2025-11-10T10:58:00,489.13,489.15,489.12,489.13,47878
2025-11-10T10:59:00,489.07,489.07,489.04,489.04,26986
2025-11-10T11:00:00,489.11,489.17,489.1,489.14,50289
2025-11-10T11:01:00,489.26,489.28,489.25,489.26,58135
2025-11-10T11:02:00,489.27,489.27,489.27,489.27,54871
2025-11-10T11:03:00,489.21,489.22,489.18,489.22,43227
2025-11-10T11:04:00,489.16,489.16,489.15,489.16,37154
2025-11-10T11:05:00,489.08,489.09,489.03,489.06,25094
2025-11-10T11:06:00,489.16,489.17,489.1,489.13,49891
2025-11-10T11:07:00,489.03,489.05,489.01,489.04,31428
